Mes,ID_SKU,Descripcion_SKU,Grupo_Producto,Unidad_Medida,Prioridad_Cliente,Demanda_Real,Pronostico_30_dias,Demanda_Diaria_Proyectada,Desviacion_Demanda_Mensual,Desviacion_Demanda_Diaria,LeadTime_Proveedor_dias,Transito_dias,LeadTime_Total_dias,MOQ,Inventario_Actual,Recepciones_Planificadas,Fecha_Recepcion_Planificada,Fecha_Recepcion_Ajustada,Dias_Hasta_Recepcion,Vida_Util_dias,Demanda_Durante_LeadTime,Dias_Inventario_Proyectados,Demanda_Hasta_Recepcion,Inventario_Despues_Espera_Recepcion,Riesgo_Quiebre_Antes_Recepcion,Inventario_Despues_Recepcion,Cobertura_MOQ_dias,Riesgo_Caducidad_MOQ,Riesgo_Caducidad_Inventario,Nivel_Servicio,Z,Stock_Seguridad,Punto_Reorden,Cantidad_Recomendada,Accion_Final
2025-07-01,SKU0066,Surfactants Grade B,Surfactants,kg,High,746,674.1111238563673,22.470370795212244,125.72615744810889,22.954350834258463,40,6,46,4605,369,418,2025-07-08,2025-08-08,8,730,1033.637056579763,16.42162487494967,179.76296636169795,189.23703363830205,No,607.237033638302,204.9365380735589,Sin riesgo,No,0.98,2.054,319.7748988356792,1353.4119554154422,4605,Reabastecer
2025-07-01,SKU0067,Solvents Grade B,Solvents,litre,High,2064,1686.5552770576232,56.21850923525411,440.72643316335007,80.46526971078659,38,4,42,1095,937,1332,2025-07-08,2025-08-08,8,365,2361.1773878806725,16.66710862216204,449.7480738820329,487.2519261179671,No,1819.251926117967,19.47757090850313,Sin riesgo,No,0.98,2.054,1071.108722050165,3432.2861099308375,1095,Reabastecer
2025-07-01,SKU0068,Solvents Grade A,Solvents,kg,High,587,649.5556351454527,21.651854504848423,159.99944444347994,29.211768303329524,36,5,41,3404,421,598,2025-07-08,2025-08-08,8,1095,887.7260346987854,19.44406193500547,173.21483603878738,247.78516396121262,No,845.7851639612127,157.215170609878,Sin riesgo,No,0.98,2.054,384.1936786912752,1271.9197133900607,3404,Reabastecer
2025-07-01,SKU0069,Solvents Grade B,Solvents,kg,Low,82,81.55555573657085,2.7185185245523615,21.5872904995303,3.9412819873365703,39,8,47,7072,78,92,2025-07-08,2025-08-08,8,540,127.770370653961,28.69209802895998,21.748148196418892,56.251851803581104,No,148.2518518035811,2601.416887959038,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,55.499219647273385,183.2695903012344,7072,Reabastecer - Negociar MOQ
2025-07-01,SKU0070,Surfactants Grade C,Surfactants,litre,Low,139,138.99902222046322,4.633300740682107,18.779717191102154,3.4286915763780685,36,10,46,8046,128,107,2025-07-08,2025-08-08,8,730,213.13183407137691,27.626093613158393,37.066405925456856,90.93359407454315,No,197.93359407454315,1736.5589782146283,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,47.76477931750936,260.8966133888863,8046,Reabastecer - Negociar MOQ
2025-07-01,SKU0071,Packaging Grade A,Packaging,kg,High,2723,2561.6546770519035,85.38848923506345,659.3571279831759,120.38159081606875,21,4,25,7729,3327,719,2025-07-08,2025-08-08,8,365,2134.712230876586,38.96309713175977,683.1079138805076,2643.8920861194924,No,3362.8920861194924,90.51571317444281,Sin riesgo,No,0.98,2.054,1236.318937681026,3371.031168557612,7729,Reabastecer
2025-07-01,SKU0072,Packaging Grade C,Packaging,litre,Medium,381,350.5555550372353,11.685185167907843,62.64618459606654,11.437576148299435,16,4,20,656,767,266,2025-07-08,2025-08-08,8,730,233.70370335815687,65.63866887676598,93.48148134326274,673.5185186567372,No,939.5185186567372,56.1394612557477,Sin riesgo,No,0.98,2.054,105.0629124203772,338.76661577853406,0,OK
2025-07-01,SKU0073,Additives Grade B,Additives,kg,Medium,230,227.74130095335985,7.591376698445329,51.790604038441835,9.455627366224249,41,7,48,6152,0,134,2025-07-08,2025-08-08,8,730,364.38608152537574,0.0,60.73101358756263,-60.73101358756263,Alto,73.26898641243737,810.3931927472253,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,134.55858356131233,498.9446650866881,6152,Urgente - Riesgo de quiebre
2025-07-01,SKU0074,Packaging Grade A,Packaging,kg,Medium,488,384.99999188466944,12.833333062822314,84.09657147192942,15.353863068007058,59,9,68,1866,677,445,2025-07-08,2025-08-08,8,365,872.6666482719173,52.7532478652209,102.66666450257851,574.3333354974214,No,1019.3333354974214,145.40260046750694,Sin riesgo,No,0.98,2.054,260.05940147524416,1132.7260497471616,1866,Reabastecer
2025-07-01,SKU0075,Packaging Grade A,Packaging,litre,High,884,883.999999910593,29.466666663686436,127.9079530148319,23.35269038351145,37,9,46,5492,369,682,2025-07-08,2025-08-08,8,540,1355.466666529576,12.522624435655667,235.73333330949148,133.26666669050852,No,815.2666666905085,186.38009051658787,Sin riesgo,No,0.98,2.054,325.3241295668971,1680.790796096473,5492,Reabastecer
2025-07-01,SKU0076,Intermediates Grade C,Intermediates,kg,Medium,185,200.22222200640763,6.674074066880254,44.88800879225245,8.195391659002299,60,7,67,7505,78,129,2025-07-08,2025-08-08,8,365,447.16296248097706,11.68701444101002,53.392592535042034,24.607407464957966,No,153.60740746495796,1124.5005561510281,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,137.78678094414977,584.9497434251268,7505,Reabastecer - Negociar MOQ
2025-07-01,SKU0077,Intermediates Grade C,Intermediates,kg,Low,168,166.00000707665825,5.533333569221941,33.77392156350485,6.166246231913918,39,11,50,7856,202,77,2025-07-08,2025-08-08,8,730,276.6666784610971,36.5060225401166,44.26666855377553,157.73333144622447,No,234.73333144622447,1419.758975619584,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,89.55839554457482,366.2250740056719,7856,Reabastecer - Negociar MOQ
2025-07-01,SKU0078,Solvents Grade C,Solvents,kg,High,862,720.2222152205177,24.007407174017256,101.57804880976992,18.54552956015726,57,11,68,834,439,877,2025-07-08,2025-08-08,8,1095,1632.5036878331734,18.28602301022832,192.05925739213805,246.94074260786195,No,1123.940742607862,34.73927833833808,Sin riesgo,No,0.98,2.054,314.1189481822027,1946.6226360153762,834,Reabastecer
2025-07-01,SKU0079,Packaging Grade A,Packaging,kg,Medium,531,524.777807494021,17.49259358313403,133.23930017495258,24.326056750674518,33,10,43,5851,236,488,2025-07-08,2025-08-08,8,365,752.1815240747634,13.491424177804367,139.94074866507225,96.05925133492775,No,584.0592513349277,334.48441891666675,Sin riesgo,No,0.98,2.054,327.647140933246,1079.8286650080095,5851,Reabastecer
2025-07-01,SKU0080,Additives Grade B,Additives,litre,Medium,421,458.6666755939797,15.288889186465989,77.47895771684651,14.145657624501931,43,2,45,8766,412,244,2025-07-08,2025-08-08,8,730,688.0000133909695,26.94767389410541,122.31111349172791,289.6888865082721,No,533.6888865082722,573.3575469799224,Sin riesgo,No,0.98,2.054,194.90807783858864,882.9080912295581,8766,Reabastecer
2025-07-01,SKU0081,Solvents Grade B,Solvents,kg,Low,148,147.9999998956919,4.933333329856397,36.17181222996713,6.604039168064747,56,7,63,6705,230,231,2025-07-08,2025-08-08,8,540,310.799999780953,46.62162165447982,39.46666663885117,190.53333336114883,No,421.53333336114883,1359.1216225795094,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,107.66644025990641,418.4664400408594,0,OK
2025-07-01,SKU0082,Packaging Grade C,Packaging,kg,Medium,272,269.7777743108659,8.992592477028863,37.11259145417421,6.77580116897489,19,9,28,6052,349,87,2025-07-08,2025-08-08,8,730,251.79258935680815,38.80972043284552,71.9407398162309,277.0592601837691,No,364.0592601837691,672.9983612022381,Sin riesgo,No,0.98,2.054,73.64446446655666,325.4370538233648,0,OK
2025-07-01,SKU0083,Intermediates Grade A,Intermediates,kg,Low,147,165.0000032051028,5.50000010683676,40.566680361542474,7.406428639039547,23,10,33,5969,207,71,2025-07-08,2025-08-08,8,540,181.50000352561307,37.636362905282354,44.00000085469408,162.99999914530594,No,233.99999914530594,1085.272706191451,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,87.39090804657224,268.8909115721853,5969,Reabastecer - Negociar MOQ
2025-07-01,SKU0084,Solvents Grade C,Solvents,litre,Medium,303,274.33331722047177,9.144443907349059,51.88459415964542,9.472787536079531,43,7,50,3819,559,185,2025-07-08,2025-08-08,8,365,457.22219536745297,61.13001574111597,73.15555125879247,485.84444874120754,No,670.8444487412075,417.630644213456,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,137.58251311391552,594.8047084813685,0,OK
2025-07-01,SKU0085,Packaging Grade A,Packaging,kg,Low,101,97.55555639735672,3.2518518799118907,16.4465464122073,3.0027148210071988,45,5,50,6507,89,39,2025-07-08,2025-08-08,8,1095,162.59259399559454,27.369020264973283,26.014815039295126,62.98518496070487,No,101.98518496070487,2001.0136501593388,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,43.61134984449872,206.20394384009325,6507,Reabastecer - Negociar MOQ
2025-07-01,SKU0086,Solvents Grade A,Solvents,kg,Medium,315,274.33333076201404,9.144444358733802,32.427012059564035,5.920335325838425,20,9,29,4827,275,207,2025-07-08,2025-08-08,8,365,265.18888640328026,30.072904291593094,73.15555486987041,201.8444451301296,No,408.8444451301296,527.8614873291631,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,65.48558988421011,330.6744762874904,0,OK
2025-07-01,SKU0087,Solvents Grade A,Solvents,litre,Medium,360,242.7777681341512,8.092592271138374,52.01922721455981,9.497368056467012,17,1,18,2541,733,342,2025-07-08,2025-08-08,8,1095,145.66666088049072,90.57666263679066,64.74073816910699,668.259261830893,No,1010.259261830893,313.990859154277,Sin riesgo,No,0.98,2.054,82.76371196122125,228.43037284171197,0,OK
2025-07-01,SKU0088,Additives Grade B,Additives,kg,High,606,620.6666377333609,20.68888792444536,129.60028292150187,23.661666138386035,56,10,66,5741,315,602,2025-07-08,2025-08-08,8,1095,1365.4666030133938,15.225564619536925,165.51110339556288,149.48889660443712,No,751.4888966044371,277.4919570817825,Sin riesgo,No,0.98,2.054,394.83689621084466,1760.3034992242383,5741,Reabastecer
2025-07-01,SKU0089,Packaging Grade A,Packaging,litre,Medium,372,477.4443821749461,15.91481273916487,154.1361591436466,28.141283763393805,49,9,58,5365,445,381,2025-07-08,2025-08-08,8,1095,923.0591388715624,27.9613720433478,127.31850191331895,317.681498086681,No,698.681498086681,337.1073281181145,Sin riesgo,No,0.98,2.054,440.20841623016435,1363.2675551017267,5365,Reabastecer
2025-07-01,SKU0090,Additives Grade C,Additives,kg,Medium,200,241.3333402086357,8.04444467362119,67.60711665366468,12.343314279698442,54,8,62,4192,248,311,2025-07-08,2025-08-08,8,540,498.7555697645137,30.828728403493802,64.35555738896952,183.64444261103048,No,494.6444426110305,521.1049575300243,Sin riesgo,No,0.98,2.054,199.63104076630228,698.386610530816,4192,Reabastecer
2025-07-01,SKU0091,Additives Grade C,Additives,kg,Medium,241,206.44444355615957,6.881481451871986,42.324802290015356,7.727416318729241,42,2,44,6849,131,63,2025-07-08,2025-08-08,8,730,302.7851838823674,19.03659857491351,55.05185161497589,75.94814838502411,No,138.94814838502413,995.2798751113178,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,105.28368768941124,408.06887157177863,6849,Reabastecer - Negociar MOQ
2025-07-01,SKU0092,Intermediates Grade A,Intermediates,kg,Medium,333,410.7776877286917,13.692589590956391,110.01257503879576,20.08545631932607,34,5,39,1743,470,191,2025-07-08,2025-08-08,8,730,534.0109940472993,34.3251360071745,109.54071672765113,360.4592832723489,No,551.4592832723489,127.29513204362799,Sin riesgo,No,0.98,2.054,257.6406852858194,791.6516793331186,1743,Reabastecer
2025-07-01,SKU0093,Solvents Grade A,Solvents,kg,Medium,461,369.77778012441456,12.325926004147153,78.14687027215699,14.267601215496754,59,10,69,5227,358,441,2025-07-08,2025-08-08,8,540,850.4888942861536,29.04447096952782,98.60740803317722,259.3925919668228,No,700.3925919668228,424.0655021165416,Sin riesgo,No,0.98,2.054,243.43103566954372,1093.9199299556974,5227,Reabastecer
2025-07-01,SKU0094,Additives Grade A,Additives,kg,Medium,265,264.99999921023846,8.83333330700795,33.688276892711514,6.150609725872713,40,5,45,1131,0,170,2025-07-08,2025-08-08,8,1095,397.49999881535774,0.0,70.6666664560636,-70.6666664560636,Alto,99.3333335439364,128.03773623063879,Sin riesgo,No,0.98,2.054,84.74710409565628,482.24710291101405,1131,Urgente - Riesgo de quiebre
2025-07-01,SKU0095,Additives Grade B,Additives,kg,Medium,369,368.9999976605177,12.299999922017257,66.98134068529832,12.22906374175881,50,9,59,7855,426,218,2025-07-08,2025-08-08,8,365,725.6999953990181,34.634146561045995,98.39999937613806,327.60000062386194,No,545.6000006238619,638.6178902277378,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,192.93883585271266,918.6388312517308,7855,Reabastecer - Negociar MOQ
2025-07-01,SKU0096,Surfactants Grade C,Surfactants,litre,Medium,428,401.8889065051712,13.396296883505705,82.28379076235016,15.02289610585813,38,11,49,4120,241,310,2025-07-08,2025-08-08,8,730,656.4185472917795,17.99004621170595,107.17037506804564,133.82962493195436,No,443.82962493195436,307.5476779760519,Sin riesgo,No,0.98,2.054,215.99920021002816,872.4177475018078,4120,Reabastecer
2025-07-01,SKU0097,Packaging Grade B,Packaging,litre,Medium,117,194.55555630285377,6.485185210095126,41.136763768353646,7.510511152896171,45,2,47,7054,0,93,2025-07-08,2025-08-08,8,540,304.8037048744709,0.0,51.881481680761006,-51.881481680761006,Alto,41.118518319238994,1087.7098758905809,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,105.75937207161462,410.5630769460855,7054,Urgente - Riesgo de quiebre
2025-07-01,SKU0098,Additives Grade C,Additives,kg,Low,130,122.55555211259758,4.08518507041992,30.328021512932374,5.537113835711672,35,4,39,1729,56,102,2025-07-08,2025-08-08,8,1095,159.32221774637688,13.708069288093162,32.68148056335936,23.318519436640642,No,125.31851943664064,423.2366392698764,Sin riesgo,No,0.98,2.054,71.02580994217679,230.34802768855366,1729,Reabastecer
2025-07-01,SKU0099,Solvents Grade B,Solvents,litre,Medium,121,202.33333334392063,6.744444444797354,50.546018636486096,9.228398199759985,53,4,57,2191,225,88,2025-07-08,2025-08-08,8,540,384.4333333534492,33.360790772554196,53.95555555837883,171.04444444162118,No,259.0444444416212,324.8599670340722,Sin riesgo,No,0.98,2.054,143.10809246146772,527.5414258149169,2191,Reabastecer
2025-07-01,SKU0100,Packaging Grade A,Packaging,kg,Medium,462,486.4442034935609,16.214806783118696,44.68407620916725,8.158158833680279,19,4,23,6667,594,405,2025-07-08,2025-08-08,8,365,372.94055601173,36.633183974687626,129.71845426494957,464.28154573505043,No,869.2815457350505,411.16740329838785,Negociar MOQ - Alto riesgo de caducar,No,0.98,2.054,80.36306900007683,453.30362501180684,0,OK
